type_vehicle,idx_vehicle,id_item,x_origin,y_origin,z_origin,orient
V2,12,I0660,10800,800,0,0
V2,12,I0663,9600,0,615,0
V2,12,I0669,10800,1600,0,0
V2,12,I0671,12300,800,0,0
V2,12,I0675,10800,0,615,0
V2,12,I0676,12000,0,615,0
V2,12,I0679,12300,1600,0,0
V2,12,I0680,0,1000,615,0
V2,12,I0685,0,0,1230,0
V2,12,I0690,1500,1000,615,0
V2,12,I0692,3000,1000,615,0
V2,12,I0699,1200,0,1230,0
V2,12,I0700,4500,1000,615,0
V2,12,I0704,2400,0,1230,0
V2,12,I0708,6000,1000,615,0
V2,12,I0713,7500,1000,615,0
V2,12,I0718,9000,1000,615,0
V2,12,I0729,10500,1000,615,0
V2,12,I0738,3600,0,1230,0
V2,12,I0740,4800,0,1230,0
V2,12,I0747,6000,0,1230,0
V2,12,I0749,7200,0,1230,0
V2,12,I0760,8400,0,1230,0
V2,12,I0761,9600,0,1230,0
V2,12,I0763,0,0,1845,0
V2,12,I0766,1200,0,1845,0
V2,12,I0788,2400,0,1845,0
V2,12,I0793,11100,0,1230,0
V2,12,I0797,3600,0,1845,0
V2,12,I0800,4800,0,1845,0
V2,12,I0803,0,1000,1230,0
V2,12,I0811,1500,1000,1230,0
V2,12,I0820,6000,0,1845,0
V2,12,I0843,3000,1000,1230,0
V2,12,I1074,12000,1000,615,0
V2,13,I0825,0,0,0,0
V2,13,I0827,1200,0,0,0
V2,13,I0833,0,1000,0,0
V2,13,I0841,1200,800,0,0
V2,13,I0842,0,0,615,0
V2,13,I0845,2700,0,0,0
V2,13,I0852,2400,800,0,0
V2,13,I0858,1200,0,615,0
V2,13,I0865,2400,0,615,0
V2,13,I0873,4200,0,0,0
V2,13,I0877,3600,800,0,0
V2,13,I0878,3600,0,615,0
V2,13,I0881,5700,0,0,0
V2,13,I0884,7200,0,0,0
V2,13,I0888,8700,0,0,0
V2,13,I0897,4800,800,0,0
V2,13,I0907,6000,800,0,0
V2,13,I0919,7200,800,0,0
V2,13,I0921,8400,800,0,0
V2,13,I0922,10200,0,0,0
V2,13,I0925,9600,800,0,0
V2,13,I0928,4800,0,615,0
V2,13,I0943,11700,0,0,0
V2,13,I0948,10800,800,0,0
V2,13,I0949,6000,0,615,0
V2,13,I0950,12000,800,0,0
V2,13,I0953,13200,0,0,1
V2,13,I0956,7500,0,615,0
V2,13,I0961,9000,0,615,0
V2,13,I0971,0,1000,615,0
V2,13,I0973,0,0,1230,0
V2,13,I0978,1200,0,1230,0
V2,13,I0980,10500,0,615,0
V2,13,I0985,2400,0,1230,0
V2,13,I0989,12000,0,615,0
V2,13,I0993,1200,1000,615,0
V2,13,I0996,3600,0,1230,0
V2,13,I1000,4800,0,1230,0
V2,13,I1002,2700,1000,615,0
V2,13,I1005,4200,1000,615,0
V2,13,I1006,6000,0,1230,0
V2,13,I1009,7500,0,1230,0
V2,13,I1014,9000,0,1230,0
V2,13,I1015,0,1000,1230,0
V2,13,I1017,0,0,1845,0
V2,13,I1024,10500,0,1230,0
V2,13,I1026,1200,0,1845,0
V2,13,I1027,12000,0,1230,0
V2,13,I1029,2400,0,1845,0
V2,13,I1030,3600,0,1845,0
V2,13,I1031,4800,0,1845,0
V2,13,I1035,0,1000,1845,0
V2,13,I1039,1200,1000,1230,0
V2,13,I1042,2700,1000,1230,0
V2,13,I1046,6000,800,615,0
V2,13,I1055,7200,800,615,0
V2,13,I1056,8700,800,615,0
V2,13,I1057,10200,800,615,0
V2,13,I1061,11400,800,615,0
V2,13,I1063,4200,1000,1230,0
V2,13,I1065,6000,800,1230,0
V2,13,I1069,6000,0,1845,0
V2,13,I1073,7200,800,1230,0
V2,13,I1080,7200,0,1845,0
V2,13,I1087,8700,800,1230,0
V2,13,I1135,8400,0,1845,0
V2,13,I1131,1200,1800,0,0
V2,14,I1090,0,0,0,0
V2,14,I1093,0,800,0,0
V2,14,I1098,1500,0,0,0
V2,14,I1102,3000,0,0,0
V2,14,I1120,1200,800,0,0
V2,14,I1121,4500,0,0,0
V2,14,I1125,2400,800,0,0
V2,14,I1128,3600,800,0,0
V2,14,I1137,4800,800,0,0
V2,14,I1138,6000,0,0,0
V2,14,I1144,7200,0,0,0
V2,14,I1148,8400,0,0,0
V2,14,I1149,9600,0,0,0
V2,14,I1151,0,0,615,0
V2,14,I1152,11100,0,0,0
V2,14,I1160,1200,0,615,0
V2,14,I1170,2400,0,615,0
V2,14,I1171,12600,0,0,0
V2,14,I1173,6000,1000,0,0
V2,14,I1174,7500,1000,0,0
V2,14,I1175,3600,0,615,0
V2,14,I1178,4800,0,615,0
V2,14,I1185,0,0,1230,0
V2,14,I1186,6300,0,615,0
V2,14,I1189,1200,0,1230,0
V2,14,I1194,2400,0,1230,0
V2,14,I1195,7800,0,615,0
V2,14,I1199,3600,0,1230,0
V2,14,I1200,0,0,1845,0
V2,14,I1201,9300,0,615,0
V2,14,I1205,1200,0,1845,0
V2,14,I1209,2400,0,1845,0
V2,14,I1213,10800,0,615,0
V2,14,I1214,3600,0,1845,0
V2,14,I1219,9600,800,0,0
V2,14,I1221,10800,800,0,0
V2,14,I1223,12300,800,0,0
V2,14,I1226,10800,1600,0,0
V2,14,I1228,12300,0,615,0
V2,14,I1230,0,1000,615,0
V2,14,I1231,1500,1000,615,0
V2,14,I1234,4800,800,615,0
V2,14,I1237,6000,800,615,0
V2,14,I1242,7200,800,615,0
V2,14,I1245,4800,0,1230,0
V2,14,I1258,6000,0,1230,0
V2,14,I1259,3000,1000,615,0
V2,14,I1262,7200,0,1230,0
V2,14,I1263,8400,0,1230,0
V2,14,I1264,4800,0,1845,0
V2,14,I1266,9900,0,1230,0
V2,14,I1269,6000,0,1845,0
V2,14,I1270,7200,0,1845,0
V2,14,I1275,9600,800,615,0
V2,14,I1277,10800,800,615,0
V2,14,I1283,12000,800,615,0
V2,14,I1289,11400,0,1230,0
V2,14,I1290,9600,800,1230,0
V2,14,I1296,0,1000,1230,0
V2,14,I1306,11400,0,1845,0
V2,14,I1309,9600,800,1845,0
V2,14,I1318,9900,0,1845,0
V2,14,I1346,8400,0,1845,0
